1,2017/08/29,12:40:52,Err7
2,2017/08/29,15:28:22,ST,-00002.22,  g
3,2017/08/29,15:29:22,ST,-00000.03,  g
4,2017/08/29,15:30:22,ST,-00000.02,  g
5,2017/08/29,15:31:22,ST,-00000.04,  g
6,2017/08/29,15:32:22,ST,-00000.03,  g
7,2017/08/29,15:33:22,ST,-00000.03,  g
8,2017/08/29,15:34:22,ST,-00000.06,  g
9,2017/08/29,15:35:22,ST,-00000.07,  g
10,2017/08/29,15:36:22,ST,-00000.05,  g
11,2017/08/29,15:37:22,ST,-00000.08,  g
12,2017/08/29,15:38:22,US,-00000.06,  g
13,2017/08/29,15:39:22,US,-00000.08,  g
14,2017/08/29,15:40:22,ST,-00000.09,  g
15,2017/08/29,15:41:22,ST,-00000.07,  g
16,2017/08/29,15:42:22,ST,-00000.08,  g
17,2017/08/29,15:43:21,US,+02495.45,  g
18,2017/08/29,15:44:22,US,+02493.75,  g
19,2017/08/29,15:45:21,ST,+02493.70,  g
20,2017/08/29,15:46:22,US,+02493.60,  g
21,2017/08/29,15:47:21,ST,+02493.59,  g
22,2017/08/29,15:48:22,US,+02493.57,  g
23,2017/08/29,15:49:21,US,+02493.60,  g
24,2017/08/29,15:50:22,ST,+02493.49,  g
25,2017/08/29,15:51:21,ST,+02493.51,  g
26,2017/08/29,15:52:21,ST,+02493.38,  g
27,2017/08/29,15:53:21,ST,+02493.33,  g
28,2017/08/29,15:54:21,ST,+02493.29,  g
29,2017/08/29,15:55:21,ST,+02493.17,  g
30,2017/08/29,15:56:21,ST,+02493.24,  g
31,2017/08/29,15:57:22,ST,+02493.18,  g
32,2017/08/29,15:58:21,ST,+02493.04,  g
33,2017/08/29,15:59:22,ST,+02492.86,  g
34,2017/08/29,16:00:21,ST,+02492.72,  g
35,2017/08/29,16:01:21,ST,+02492.65,  g
36,2017/08/29,16:02:21,ST,+02492.52,  g
37,2017/08/29,16:03:21,ST,+02492.44,  g
38,2017/08/29,16:04:21,ST,+02492.37,  g
39,2017/08/29,16:05:21,ST,+02492.22,  g
40,2017/08/29,16:06:21,US,+02492.06,  g
41,2017/08/29,16:07:21,ST,+02492.04,  g
42,2017/08/29,16:08:21,ST,+02491.97,  g
43,2017/08/29,16:09:21,ST,+02491.86,  g
44,2017/08/29,16:10:21,ST,+02491.75,  g
45,2017/08/29,16:11:21,ST,+02491.71,  g
46,2017/08/29,16:12:21,ST,+02491.63,  g
47,2017/08/29,16:13:21,ST,+02491.54,  g
48,2017/08/29,16:14:21,ST,+02491.40,  g
49,2017/08/29,16:15:21,ST,+02491.38,  g
50,2017/08/29,16:16:21,US,+02491.20,  g
51,2017/08/29,16:17:21,ST,+02491.16,  g
52,2017/08/29,16:18:21,US,+02491.11,  g
53,2017/08/29,16:19:21,ST,+02491.07,  g
54,2017/08/29,16:20:21,ST,+02491.04,  g
55,2017/08/29,16:21:21,ST,+02490.93,  g
56,2017/08/29,16:22:21,ST,+02490.89,  g
57,2017/08/29,16:23:21,ST,+02490.80,  g
58,2017/08/29,16:24:21,ST,+02490.72,  g
59,2017/08/29,16:25:21,ST,+02490.64,  g
60,2017/08/29,16:26:21,ST,+02490.55,  g
61,2017/08/29,16:27:21,ST,+02490.45,  g
62,2017/08/29,16:28:21,ST,+02490.36,  g
63,2017/08/29,16:29:21,ST,+02490.29,  g
64,2017/08/29,16:30:21,ST,+02490.19,  g
65,2017/08/29,16:31:21,ST,+02490.09,  g
66,2017/08/29,16:32:21,ST,+02490.02,  g
67,2017/08/29,16:33:21,US,+02489.89,  g
68,2017/08/29,16:34:21,ST,+02489.84,  g
69,2017/08/29,16:35:21,ST,+02489.72,  g
70,2017/08/29,16:36:21,ST,+02489.62,  g
71,2017/08/29,16:37:21,US,+02489.54,  g
72,2017/08/29,16:38:21,ST,+02489.37,  g
73,2017/08/29,16:39:21,ST,+02489.26,  g
74,2017/08/29,16:40:21,US,+02489.18,  g
75,2017/08/29,16:41:21,ST,+02489.04,  g
76,2017/08/29,16:42:21,ST,+02488.90,  g
77,2017/08/29,16:43:21,ST,+02488.79,  g
78,2017/08/29,16:44:21,ST,+02488.68,  g
79,2017/08/29,16:45:21,ST,+02488.59,  g
80,2017/08/29,16:46:21,ST,+02488.51,  g
81,2017/08/29,16:47:21,ST,+02488.43,  g
82,2017/08/29,16:48:21,ST,+02488.34,  g
83,2017/08/29,16:49:21,US,+02488.26,  g
84,2017/08/29,16:50:21,ST,+02488.15,  g
85,2017/08/29,16:51:21,ST,+02488.08,  g
86,2017/08/29,16:52:21,ST,+02487.98,  g
87,2017/08/29,16:53:21,ST,+02487.91,  g
88,2017/08/29,16:54:21,ST,+02487.82,  g
89,2017/08/29,16:55:21,ST,+02487.76,  g
90,2017/08/29,16:56:21,ST,+02487.69,  g
91,2017/08/29,16:57:21,ST,+02487.62,  g
92,2017/08/29,16:58:21,US,+02487.49,  g
93,2017/08/29,16:59:21,ST,+02487.42,  g
94,2017/08/29,17:00:21,ST,+02487.32,  g
95,2017/08/29,17:01:21,ST,+02487.25,  g
96,2017/08/29,17:02:21,ST,+02487.15,  g
97,2017/08/29,17:03:21,ST,+02487.08,  g
98,2017/08/29,17:04:21,ST,+02487.00,  g
99,2017/08/29,17:05:21,ST,+02486.90,  g
100,2017/08/29,17:06:21,ST,+02486.84,  g
101,2017/08/29,17:07:21,ST,+02486.73,  g
102,2017/08/29,17:08:21,ST,+02486.65,  g
103,2017/08/29,17:09:21,ST,+02486.56,  g
104,2017/08/29,17:10:21,ST,+02486.47,  g
105,2017/08/29,17:11:21,ST,+02486.38,  g
106,2017/08/29,17:12:21,ST,+02486.29,  g
107,2017/08/29,17:13:21,ST,+02486.21,  g
108,2017/08/29,17:14:21,ST,+02486.13,  g
109,2017/08/29,17:15:21,ST,+02486.04,  g
110,2017/08/29,17:16:21,ST,+02485.94,  g
111,2017/08/29,17:17:21,ST,+02485.86,  g
112,2017/08/29,17:18:21,ST,+02485.76,  g
113,2017/08/29,17:19:21,ST,+02485.65,  g
114,2017/08/29,17:20:21,ST,+02485.58,  g
115,2017/08/29,17:21:21,ST,+02485.49,  g
116,2017/08/29,17:22:21,ST,+02485.39,  g
117,2017/08/29,17:23:21,US,+02485.33,  g
118,2017/08/29,17:24:21,ST,+02485.20,  g
119,2017/08/29,17:25:21,ST,+02485.12,  g
120,2017/08/29,17:26:21,ST,+02485.01,  g
121,2017/08/29,17:27:21,ST,+02484.93,  g
122,2017/08/29,17:28:21,US,+02484.82,  g
123,2017/08/29,17:29:21,ST,+02484.75,  g
124,2017/08/29,17:30:21,ST,+02484.64,  g
125,2017/08/29,17:31:21,ST,+02484.57,  g
126,2017/08/29,17:32:21,ST,+02484.48,  g
127,2017/08/29,17:33:21,ST,+02484.35,  g
128,2017/08/29,17:34:21,ST,+02484.28,  g
129,2017/08/29,17:35:21,ST,+02484.18,  g
130,2017/08/29,17:36:21,ST,+02484.09,  g
131,2017/08/29,17:37:21,ST,+02483.99,  g
132,2017/08/29,17:38:21,ST,+02483.88,  g
133,2017/08/29,17:39:21,ST,+02483.80,  g
134,2017/08/29,17:40:21,ST,+02483.71,  g
135,2017/08/29,17:41:21,ST,+02483.62,  g
136,2017/08/29,17:42:20,ST,+02483.52,  g
137,2017/08/29,17:43:21,ST,+02483.42,  g
138,2017/08/29,17:44:20,ST,+02483.36,  g
139,2017/08/29,17:45:21,ST,+02483.25,  g
140,2017/08/29,17:46:20,ST,+02483.15,  g
141,2017/08/29,17:47:21,ST,+02483.07,  g
142,2017/08/29,17:48:20,ST,+02482.95,  g
143,2017/08/29,17:49:21,ST,+02482.88,  g
144,2017/08/29,17:50:20,ST,+02482.78,  g
145,2017/08/29,17:51:20,ST,+02482.69,  g
146,2017/08/29,17:52:20,ST,+02482.61,  g
147,2017/08/29,17:53:20,ST,+02482.51,  g
148,2017/08/29,17:54:20,ST,+02482.42,  g
149,2017/08/29,17:55:20,ST,+02482.31,  g
150,2017/08/29,17:56:20,ST,+02482.24,  g
151,2017/08/29,17:57:20,ST,+02482.14,  g
152,2017/08/29,17:58:21,ST,+02482.05,  g
153,2017/08/29,17:59:20,ST,+02481.95,  g
154,2017/08/29,18:00:20,ST,+02481.86,  g
155,2017/08/29,18:01:20,ST,+02481.77,  g
156,2017/08/29,18:02:20,ST,+02481.68,  g
157,2017/08/29,18:03:20,ST,+02481.59,  g
158,2017/08/29,18:04:20,ST,+02481.48,  g
159,2017/08/29,18:05:20,ST,+02481.41,  g
160,2017/08/29,18:06:20,ST,+02481.30,  g
161,2017/08/29,18:07:20,ST,+02481.22,  g
162,2017/08/29,18:08:20,ST,+02481.12,  g
163,2017/08/29,18:09:20,ST,+02481.03,  g
164,2017/08/29,18:10:20,ST,+02480.94,  g
165,2017/08/29,18:11:20,ST,+02480.84,  g
166,2017/08/29,18:12:20,ST,+02480.75,  g
167,2017/08/29,18:13:20,ST,+02480.67,  g
168,2017/08/29,18:14:20,ST,+02480.56,  g
169,2017/08/29,18:15:20,ST,+02480.48,  g
170,2017/08/29,18:16:20,ST,+02480.37,  g
171,2017/08/29,18:17:20,ST,+02480.29,  g
172,2017/08/29,18:18:20,ST,+02480.21,  g
173,2017/08/29,18:19:20,ST,+02480.10,  g
174,2017/08/29,18:20:20,ST,+02480.00,  g
175,2017/08/29,18:21:20,ST,+02479.93,  g
176,2017/08/29,18:22:20,ST,+02479.82,  g
177,2017/08/29,18:23:20,ST,+02479.76,  g
178,2017/08/29,18:24:20,ST,+02479.66,  g
179,2017/08/29,18:25:20,ST,+02479.57,  g
180,2017/08/29,18:26:20,ST,+02479.47,  g
181,2017/08/29,18:27:20,ST,+02479.39,  g
182,2017/08/29,18:28:20,ST,+02479.32,  g
183,2017/08/29,18:29:20,ST,+02479.21,  g
184,2017/08/29,18:30:20,ST,+02479.14,  g
185,2017/08/29,18:31:20,ST,+02479.03,  g
186,2017/08/29,18:32:20,ST,+02478.94,  g
187,2017/08/29,18:33:20,ST,+02478.84,  g
188,2017/08/29,18:34:20,ST,+02478.77,  g
189,2017/08/29,18:35:20,ST,+02478.66,  g
190,2017/08/29,18:36:20,US,+02478.60,  g
191,2017/08/29,18:37:20,ST,+02478.50,  g
192,2017/08/29,18:38:20,ST,+02478.42,  g
193,2017/08/29,18:39:20,ST,+02478.35,  g
194,2017/08/29,18:40:20,ST,+02478.24,  g
195,2017/08/29,18:41:20,ST,+02478.14,  g
196,2017/08/29,18:42:20,ST,+02478.06,  g
197,2017/08/29,18:43:20,ST,+02477.98,  g
198,2017/08/29,18:44:20,ST,+02477.89,  g
199,2017/08/29,18:45:20,ST,+02477.80,  g
200,2017/08/29,18:46:20,ST,+02477.72,  g
201,2017/08/29,18:47:20,ST,+02477.61,  g
202,2017/08/29,18:48:20,ST,+02477.53,  g
203,2017/08/29,18:49:20,ST,+02477.45,  g
204,2017/08/29,18:50:20,ST,+02477.36,  g
205,2017/08/29,18:51:20,ST,+02477.26,  g
206,2017/08/29,18:52:20,ST,+02477.20,  g
207,2017/08/29,18:53:20,ST,+02477.11,  g
208,2017/08/29,18:54:20,ST,+02477.01,  g
209,2017/08/29,18:55:20,ST,+02476.91,  g
210,2017/08/29,18:56:20,ST,+02476.84,  g
211,2017/08/29,18:57:20,ST,+02476.78,  g
212,2017/08/29,18:58:20,ST,+02476.68,  g
213,2017/08/29,18:59:20,ST,+02476.59,  g
214,2017/08/29,19:00:20,ST,+02476.52,  g
215,2017/08/29,19:01:20,ST,+02476.43,  g
216,2017/08/29,19:02:20,ST,+02476.35,  g
217,2017/08/29,19:03:20,ST,+02476.26,  g
218,2017/08/29,19:04:20,ST,+02476.18,  g
219,2017/08/29,19:05:20,ST,+02476.11,  g
220,2017/08/29,19:06:20,ST,+02476.02,  g
221,2017/08/29,19:07:20,ST,+02475.94,  g
222,2017/08/29,19:08:20,US,+02475.87,  g
223,2017/08/29,19:09:20,ST,+02475.78,  g
224,2017/08/29,19:10:20,ST,+02475.69,  g
225,2017/08/29,19:11:20,ST,+02475.61,  g
226,2017/08/29,19:12:20,ST,+02475.52,  g
227,2017/08/29,19:13:20,ST,+02475.44,  g
228,2017/08/29,19:14:20,ST,+02475.36,  g
229,2017/08/29,19:15:20,US,+02475.26,  g
230,2017/08/29,19:16:20,ST,+02475.19,  g
231,2017/08/29,19:17:20,ST,+02475.11,  g
232,2017/08/29,19:18:20,ST,+02475.03,  g
233,2017/08/29,19:19:20,ST,+02474.95,  g
234,2017/08/29,19:20:20,ST,+02474.86,  g
235,2017/08/29,19:21:20,ST,+02474.79,  g
236,2017/08/29,19:22:20,ST,+02474.71,  g
237,2017/08/29,19:23:20,ST,+02474.62,  g
238,2017/08/29,19:24:20,ST,+02474.54,  g
239,2017/08/29,19:25:20,ST,+02474.44,  g
240,2017/08/29,19:26:20,ST,+02474.38,  g
