1,2017/08/29,15:32:38,US,-00000.01,  g
2,2017/08/29,15:33:38,US,+00000.01,  g
3,2017/08/29,15:34:38,ST,+00000.00,  g
4,2017/08/29,15:35:38,ST,+00000.02,  g
5,2017/08/29,15:36:38,ST,-00000.02,  g
6,2017/08/29,15:37:38,ST,-00000.03,  g
7,2017/08/29,15:38:38,ST,-00000.02,  g
8,2017/08/29,15:39:38,ST,+02377.99,  g
9,2017/08/29,15:40:38,ST,+02377.98,  g
10,2017/08/29,15:41:38,US,+02377.96,  g
11,2017/08/29,15:42:38,US,+02377.95,  g
12,2017/08/29,15:43:38,US,+02377.95,  g
13,2017/08/29,15:44:38,ST,+02377.94,  g
14,2017/08/29,15:45:38,ST,+02377.90,  g
15,2017/08/29,15:46:38,ST,+02377.86,  g
16,2017/08/29,15:47:38,ST,+02377.85,  g
17,2017/08/29,15:48:38,ST,+02377.82,  g
18,2017/08/29,15:49:38,ST,+02377.81,  g
19,2017/08/29,15:50:38,ST,+02377.75,  g
20,2017/08/29,15:51:38,ST,+02377.74,  g
21,2017/08/29,15:52:38,ST,+02377.70,  g
22,2017/08/29,15:53:38,US,+02377.68,  g
23,2017/08/29,15:54:37,ST,+02377.63,  g
24,2017/08/29,15:55:38,US,+02377.57,  g
25,2017/08/29,15:56:37,ST,+02377.51,  g
26,2017/08/29,15:57:38,US,+02377.46,  g
27,2017/08/29,15:58:37,ST,+02377.43,  g
28,2017/08/29,15:59:38,ST,+02377.36,  g
29,2017/08/29,16:00:37,ST,+02377.28,  g
30,2017/08/29,16:01:38,ST,+02377.22,  g
31,2017/08/29,16:02:38,ST,+02377.19,  g
32,2017/08/29,16:03:37,ST,+02377.10,  g
33,2017/08/29,16:04:38,ST,+02377.02,  g
34,2017/08/29,16:05:37,US,+02377.00,  g
35,2017/08/29,16:06:38,ST,+02376.93,  g
36,2017/08/29,16:07:37,ST,+02376.87,  g
37,2017/08/29,16:08:38,ST,+02376.82,  g
38,2017/08/29,16:09:37,ST,+02376.76,  g
39,2017/08/29,16:10:38,ST,+02376.71,  g
40,2017/08/29,16:11:37,ST,+02376.66,  g
41,2017/08/29,16:12:37,ST,+02376.59,  g
42,2017/08/29,16:13:37,ST,+02376.56,  g
43,2017/08/29,16:14:37,ST,+02376.47,  g
44,2017/08/29,16:15:37,US,+02376.33,  g
45,2017/08/29,16:16:37,ST,+02376.35,  g
46,2017/08/29,16:17:37,ST,+02376.33,  g
47,2017/08/29,16:18:37,US,+02376.27,  g
48,2017/08/29,16:19:37,ST,+02376.21,  g
49,2017/08/29,16:20:37,ST,+02376.13,  g
50,2017/08/29,16:21:37,ST,+02376.10,  g
51,2017/08/29,16:22:37,ST,+02376.03,  g
52,2017/08/29,16:23:37,ST,+02375.95,  g
53,2017/08/29,16:24:37,ST,+02375.90,  g
54,2017/08/29,16:25:37,ST,+02375.84,  g
55,2017/08/29,16:26:37,ST,+02375.79,  g
56,2017/08/29,16:27:37,US,+02375.71,  g
57,2017/08/29,16:28:37,ST,+02375.66,  g
58,2017/08/29,16:29:37,US,+02375.54,  g
59,2017/08/29,16:30:37,ST,+02375.51,  g
60,2017/08/29,16:31:37,ST,+02375.45,  g
61,2017/08/29,16:32:37,ST,+02375.36,  g
62,2017/08/29,16:33:37,ST,+02375.28,  g
63,2017/08/29,16:34:37,ST,+02375.22,  g
64,2017/08/29,16:35:37,US,+02375.15,  g
65,2017/08/29,16:36:37,ST,+02375.04,  g
66,2017/08/29,16:37:37,ST,+02375.01,  g
67,2017/08/29,16:38:37,ST,+02374.92,  g
68,2017/08/29,16:39:37,ST,+02374.85,  g
69,2017/08/29,16:40:37,US,+02374.80,  g
70,2017/08/29,16:41:37,ST,+02374.69,  g
71,2017/08/29,16:42:37,ST,+02374.60,  g
72,2017/08/29,16:43:37,US,+02374.49,  g
73,2017/08/29,16:44:37,US,+02374.46,  g
74,2017/08/29,16:45:37,ST,+02374.38,  g
